sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
G0891_8908	G0891	1.8195/2.6971/1.8081/4.247	4.5247/3.19/2.0487/2.6801	2.4833	2.9877	0.1951	1.351	6.7961	0.19348	0.48976	0.51024	0.97952	0.9999	True
G0317_3167	G0317	9.0976/5.3942/6.3282/0	7.5412/3.19/5.1218/0	2.2874	1.8035	-0.22972	25.864	6.2599	0.1934	0.29648	0.70352	0.59295	0.9999	False
G0840_8391	G0840	3.6391/4.0456/3.6161/2.1235	4.5247/0.79751/5.1218/2.6801	3.2641	2.6861	-0.21014	0.72543	8.933	0.19339	0.33148	0.66852	0.66296	0.9999	False
G0367_3666	G0367	0/0.67427/1.8081/2.1235	0/0/1.0244/5.3601	0.65706	0.39777	-0.2455	1.3024	1.7982	0.19336	0.16174	0.83826	0.32348	0.9999	False
G0409_4081	G0409	2.7293/3.3714/2.7121/0	3.0165/7.1776/3.0731/0	1.1891	1.5379	0.21326	3.6225	3.2544	0.19331	0.43182	0.56818	0.86364	0.9999	True
G0127_1265	G0127	10.007/10.114/10.848/6.3705	9.0494/8.7726/12.292/10.72	9.1477	10.114	0.13127	4.0928	25.035	0.19319	0.56181	0.43819	0.87639	0.9999	True
G0091_905	G0091	10.917/9.4398/14.465/6.3705	12.066/10.368/9.2192/5.3601	9.8761	8.8721	-0.13973	11.539	27.028	0.19312	0.40637	0.59363	0.81274	0.9999	False
G0142_1415	G0142	23.654/21.577/23.505/10.617	30.165/25.52/20.487/10.72	18.898	20.286	0.09731	39.862	51.718	0.19306	0.57472	0.42528	0.85057	0.9999	True
G0395_3944	G0395	8.1879/11.463/9.0403/23.358	10.558/9.5701/17.414/16.08	11.873	12.973	0.11831	51.23	32.492	0.19299	0.56848	0.43152	0.86304	0.9999	True
G0505_5049	G0505	6.3684/10.114/7.2323/2.1235	10.558/4.7851/2.0487/5.3601	5.6288	4.8714	-0.17505	11.841	15.405	0.19299	0.37622	0.62378	0.75245	0.9999	False
G0695_6947	G0695	0/2.6971/3.6161/6.3705	3.0165/3.19/2.0487/0	1.5104	1.1183	-0.245	10.581	4.1336	0.19285	0.25254	0.74746	0.50508	0.9999	False
G0350_3497	G0350	13.646/9.4398/6.3282/23.358	16.591/7.9751/15.365/13.4	11.759	12.852	0.11862	57.662	32.18	0.19273	0.56817	0.43183	0.86366	0.9999	True
G0167_1662	G0167	0.90976/2.0228/0.90403/2.1235	0/2.3925/2.0487/2.6801	1.379	1.0046	-0.24704	0.4715	3.7741	0.19272	0.24266	0.75734	0.48533	0.9999	False
G0894_8939	G0894	2.7293/0.67427/3.6161/4.247	10.558/2.3925/0/5.3601	2.339	1.8515	-0.22768	2.7317	6.4012	0.19267	0.29912	0.70088	0.59824	0.9999	False
G0970_9697	G0970	4.5488/6.0684/6.3282/8.494	3.0165/14.355/5.1218/10.72	6.2089	7.0029	0.15075	2.6705	16.992	0.19263	0.54644	0.45356	0.90713	0.9999	True
G0404_4040	G0404	0.90976/1.3485/0/0	1.5082/3.9875/0/0	0.24777	0.40635	0.17261	0.59091	0.67807	0.19259	0.31477	0.68523	0.62955	0.9999	True
G0873_8727	G0873	26.383/22.251/22.601/12.741	22.624/27.115/22.536/16.08	20.281	21.716	0.09412	34.45	55.504	0.19257	0.57497	0.42503	0.85005	0.9999	True
G0577_5770	G0577	10.007/6.0684/9.9444/12.741	6.033/14.355/16.39/8.0402	9.3696	10.344	0.12962	7.6669	25.642	0.1925	0.56226	0.43774	0.87548	0.9999	True
G0881_8802	G0881	4.5488/6.7427/4.5202/10.617	13.574/7.9751/4.0974/5.3601	6.1999	6.9926	0.15071	8.4525	16.967	0.19247	0.5463	0.4537	0.9074	0.9999	True
G0961_9610	G0961	10.007/13.485/12.656/6.3705	4.5247/14.355/10.244/10.72	10.218	9.2004	-0.13718	10.49	27.964	0.19242	0.40792	0.59208	0.81584	0.9999	False
G0687_6862	G0687	10.917/8.0913/16.273/12.741	19.607/9.5701/8.1948/8.0402	11.636	10.551	-0.12961	11.933	31.846	0.1924	0.41219	0.58781	0.82438	0.9999	False
G0676_6752	G0676	4.5488/8.7655/9.0403/8.494	4.5247/9.5701/10.244/10.72	7.4431	8.3112	0.14118	4.5937	20.37	0.19233	0.55416	0.44584	0.89167	0.9999	True
G0647_6469	G0647	8.1879/3.3714/2.7121/6.3705	4.5247/5.5826/6.1461/5.3601	4.6833	5.3716	0.16492	6.9118	12.817	0.19225	0.53153	0.46847	0.93694	0.9999	True
G0135_1347	G0135	13.646/9.4398/10.848/10.617	21.115/18.343/5.1218/10.72	11.038	12.094	0.12131	3.1905	30.207	0.19213	0.56651	0.43349	0.86698	0.9999	True
G0576_5755	G0576	1.8195/0.67427/3.6161/0	4.5247/1.595/2.0487/0	0.76207	1.0392	0.21075	3.2841	2.0856	0.19191	0.39541	0.60459	0.79082	0.9999	True
G0158_1573	G0158	6.3684/10.114/8.1363/8.494	7.5412/5.5826/12.292/5.3601	8.1695	7.2623	-0.1503	2.3773	22.358	0.19186	0.39866	0.60134	0.79732	0.9999	False
G0846_8453	G0846	6.3684/6.0684/4.5202/8.494	7.5412/3.19/6.1461/16.08	6.2089	6.9997	0.15016	2.7062	16.992	0.19184	0.54611	0.45389	0.90779	0.9999	True
G0363_3627	G0363	8.1879/4.0456/9.9444/2.1235	7.5412/0.79751/11.268/5.3601	5.1632	4.4422	-0.17947	14.166	14.13	0.19179	0.37059	0.62941	0.74117	0.9999	False
G0725_7245	G0725	4.5488/8.0913/5.4242/4.247	7.5412/1.595/7.1705/5.3601	5.3991	4.6618	-0.17659	3.0996	14.776	0.19178	0.37381	0.62619	0.74763	0.9999	False
G0851_8504	G0851	1.8195/2.6971/1.8081/2.1235	1.5082/2.3925/1.0244/10.72	2.0847	2.5426	0.1997	0.17446	5.7051	0.19173	0.47567	0.52433	0.95134	0.9999	True
G0277_2762	G0277	7.2781/4.0456/2.7121/10.617	6.033/4.7851/6.1461/8.0402	5.4102	6.1474	0.15705	13.249	14.806	0.19158	0.53916	0.46084	0.92167	0.9999	True
G0632_6316	G0632	7.2781/8.0913/3.6161/10.617	7.5412/4.7851/6.1461/16.08	6.9044	7.7371	0.14451	8.716	18.895	0.19158	0.55076	0.44924	0.89848	0.9999	True
G0672_6717	G0672	3.6391/6.0684/6.3282/6.3705	7.5412/4.7851/5.1218/2.6801	5.4653	4.7248	-0.17551	1.7543	14.957	0.19149	0.3748	0.6252	0.74961	0.9999	False
G0323_3226	G0323	4.5488/4.7199/3.6161/14.864	6.033/9.5701/6.1461/5.3601	5.8413	6.6062	0.15291	29.766	15.986	0.19131	0.54294	0.45706	0.91411	0.9999	True
G0034_337	G0034	4.5488/10.114/0.90403/10.617	4.5247/4.7851/1.0244/10.72	4.6544	3.9717	-0.18564	26.481	12.738	0.19129	0.36293	0.63707	0.72586	0.9999	False
G0259_2582	G0259	12.737/10.114/8.1363/12.741	6.033/12.76/7.1705/16.08	10.752	9.7145	-0.1333	5.0482	29.424	0.1912	0.41018	0.58982	0.82037	0.9999	False
G0266_2660	G0266	4.5488/3.3714/2.7121/0	9.0494/5.5826/2.0487/0	1.3595	1.7282	0.20945	5.9655	3.7207	0.19113	0.44149	0.55851	0.88298	0.9999	True
G0229_2288	G0229	12.737/32.365/34.353/14.864	22.624/17.545/28.682/24.121	21.43	22.893	0.091191	135.09	58.648	0.19111	0.57469	0.42531	0.85063	0.9999	True
G0674_6736	G0674	2.7293/10.114/5.4242/2.1235	1.5082/5.5826/4.0974/16.08	4.2406	4.8913	0.16887	14.222	11.605	0.19103	0.52513	0.47487	0.94975	0.9999	True
G0316_3157	G0316	7.2781/10.788/5.4242/14.864	9.0494/13.558/4.0974/8.0402	8.9273	7.9834	-0.14414	17.902	24.432	0.19096	0.40312	0.59688	0.80624	0.9999	False
G0784_7837	G0784	40.939/29.668/30.737/33.976	22.624/35.09/31.755/40.201	33.56	31.731	-0.078463	25.915	91.846	0.19089	0.42417	0.57583	0.84835	0.9999	False
G0495_4941	G0495	4.5488/6.0684/5.4242/2.1235	6.033/4.7851/1.0244/5.3601	4.2322	3.5827	-0.19123	3.1132	11.582	0.19085	0.35546	0.64454	0.71093	0.9999	False
G0312_3117	G0312	5.4586/8.0913/9.0403/6.3705	15.082/4.7851/10.244/5.3601	7.1037	7.9449	0.14249	2.6566	19.441	0.19079	0.55163	0.44837	0.89673	0.9999	True
G0929_9283	G0929	2.7293/5.3942/9.9444/2.1235	10.558/3.19/3.0731/5.3601	4.2165	4.8646	0.16895	13.596	11.54	0.19078	0.52467	0.47533	0.95066	0.9999	True
G0748_7475	G0748	4.5488/2.0228/7.2323/12.741	13.574/3.19/4.0974/2.6801	5.4211	4.6867	-0.17523	23.057	14.836	0.19066	0.37458	0.62542	0.74916	0.9999	False
G0373_3725	G0373	4.5488/2.6971/4.5202/4.247	6.033/3.19/8.1948/2.6801	3.92	4.5444	0.17239	0.78602	10.728	0.19065	0.52008	0.47992	0.95984	0.9999	True
G0385_3847	G0385	5.4586/0.67427/0.90403/0	0/0/3.0731/2.6801	0.71078	0.44498	-0.2436	7.6952	1.9452	0.19057	0.17165	0.82835	0.34331	0.9999	False
G0611_6106	G0611	0.90976/4.0456/0.90403/2.1235	3.0165/2.3925/4.0974/0	1.6484	1.2438	-0.23922	2.3573	4.5113	0.19052	0.26321	0.73679	0.52641	0.9999	False
G0580_5797	G0580	0.90976/0/2.7121/4.247	1.5082/0.79751/2.0487/0	0.95405	0.64626	-0.24727	4.9488	2.611	0.19048	0.20347	0.79653	0.40694	0.9999	False
G0609_6088	G0609	6.3684/6.7427/4.5202/0	4.5247/3.9875/4.0974/0	2.0265	1.5783	-0.23121	17.14	5.5461	0.19031	0.28536	0.71464	0.57071	0.9999	False
G0847_8462	G0847	5.4586/5.3942/5.4242/4.247	6.033/3.19/7.1705/2.6801	5.1039	4.3939	-0.17841	0.34898	13.968	0.18998	0.37051	0.62949	0.74102	0.9999	False
G0890_8894	G0890	5.4586/3.3714/3.6161/0	1.5082/0.79751/4.0974/2.6801	1.5364	1.9258	0.20607	8.4788	4.2047	0.18993	0.45071	0.54929	0.90142	0.9999	True
G0330_3300	G0330	10.917/6.7427/2.7121/2.1235	7.5412/7.1776/5.1218/2.6801	4.5595	5.2303	0.16435	18.178	12.478	0.1899	0.52896	0.47104	0.94208	0.9999	True
G0068_679	G0068	6.3684/8.7655/16.273/6.3705	7.5412/5.5826/8.1948/10.72	8.7285	7.8011	-0.14454	22.682	23.888	0.18975	0.40261	0.59739	0.80523	0.9999	False
G0029_282	G0029	7.2781/5.3942/6.3282/6.3705	13.574/4.7851/14.341/2.6801	6.3079	7.0962	0.14778	0.59351	17.263	0.18972	0.54596	0.45404	0.90808	0.9999	True
G0175_1746	G0175	1.8195/4.0456/1.8081/0	7.5412/0/5.1218/0	1.0101	0.69478	-0.24614	3.8423	2.7643	0.18963	0.21016	0.78984	0.42031	0.9999	False
G0193_1929	G0193	3.6391/7.417/4.5202/0	0/3.9875/4.0974/2.6801	1.7983	1.3778	-0.23491	15.2	4.9215	0.18954	0.27306	0.72694	0.54611	0.9999	False
G0397_3961	G0397	2.7293/4.0456/5.4242/8.494	3.0165/8.7726/6.1461/5.3601	4.7577	5.4416	0.16191	6.3418	13.021	0.18951	0.53125	0.46875	0.9375	0.9999	True
G0958_9575	G0958	10.007/7.417/4.5202/8.494	6.033/8.7726/6.1461/5.3601	7.3111	6.4635	-0.1552	5.4899	20.009	0.1895	0.39389	0.60611	0.78778	0.9999	False
G0911_9107	G0911	0.90976/2.6971/0.90403/0	0/2.3925/2.0487/0	0.62974	0.38107	-0.23886	1.608	1.7234	0.18942	0.15952	0.84048	0.31905	0.9999	False
G0853_8529	G0853	5.4586/2.0228/1.8081/8.494	6.033/2.3925/4.0974/5.3601	3.6296	4.2264	0.17491	10.969	9.9333	0.18934	0.51453	0.48547	0.97094	0.9999	True
G0535_5341	G0535	11.827/11.463/11.752/12.741	15.082/11.165/10.244/8.0402	11.936	10.855	-0.126	0.30588	32.667	0.18929	0.41417	0.58583	0.82833	0.9999	False
G0193_1926	G0193	2.7293/0/1.8081/6.3705	3.0165/0.79751/1.0244/2.6801	1.2671	1.6196	0.20847	10.027	3.4677	0.18926	0.43483	0.56517	0.86966	0.9999	True
G0679_6787	G0679	0.90976/0/1.8081/2.1235	0/1.595/5.1218/0	0.70903	0.44544	-0.24166	1.2505	1.9404	0.18922	0.17215	0.82785	0.34431	0.9999	False
G0769_7683	G0769	13.646/7.417/9.9444/12.741	13.574/6.3801/12.292/8.0402	10.645	9.6234	-0.13242	8.1046	29.131	0.1892	0.41065	0.58935	0.8213	0.9999	False
G0033_329	G0033	7.2781/3.3714/5.4242/6.3705	3.0165/4.7851/6.1461/5.3601	5.4006	4.6735	-0.17398	2.8614	14.78	0.18914	0.37496	0.62504	0.74992	0.9999	False
G0387_3862	G0387	10.917/17.531/20.793/16.988	16.591/16.748/8.1948/21.441	16.128	14.872	-0.10989	17.207	44.137	0.18907	0.42061	0.57939	0.84123	0.9999	False
G0654_6531	G0654	10.007/16.857/19.889/16.988	22.624/19.938/11.268/8.0402	15.455	14.227	-0.11186	17.883	42.296	0.18877	0.42007	0.57993	0.84014	0.9999	False
G0492_4920	G0492	1.8195/3.3714/0.90403/0	3.0165/4.7851/0/0	0.8044	0.52465	-0.24305	2.7589	2.2014	0.18855	0.18603	0.81397	0.37207	0.9999	False
G0018_174	G0018	0.90976/3.3714/0/0	0/3.9875/0/0	0.33269	0.15285	-0.20914	3.2626	0.91049	0.18847	0.096776	0.90322	0.19355	0.9999	False
G0319_3184	G0319	2.7293/6.7427/9.9444/19.111	7.5412/8.7726/12.292/2.6801	7.718	6.8519	-0.15096	53.535	21.122	0.18845	0.3972	0.6028	0.79441	0.9999	False
G0064_639	G0064	9.0976/6.7427/8.1363/6.3705	10.558/9.5701/7.1705/2.6801	7.5102	6.6558	-0.15263	1.6	20.553	0.18845	0.39577	0.60423	0.79155	0.9999	False
G0929_9282	G0929	6.3684/9.4398/9.0403/8.494	7.5412/8.7726/4.0974/10.72	8.244	7.3492	-0.14688	1.8815	22.562	0.18838	0.40052	0.59948	0.80104	0.9999	False
G0347_3468	G0347	3.6391/4.0456/1.8081/6.3705	1.5082/4.7851/1.0244/10.72	3.6194	3.0267	-0.19809	3.6772	9.9053	0.18831	0.34317	0.65683	0.68634	0.9999	False
G0835_8341	G0835	16.376/20.228/18.081/16.988	30.165/27.115/20.487/8.0402	17.86	19.175	0.097227	2.8734	48.879	0.18807	0.57232	0.42768	0.85537	0.9999	True
G0613_6123	G0613	8.1879/12.811/11.752/19.111	16.591/12.76/7.1705/10.72	12.394	11.299	-0.12298	21.134	33.918	0.18792	0.41573	0.58427	0.83146	0.9999	False
G0801_8006	G0801	21.834/24.948/20.793/21.235	28.657/21.533/18.438/16.08	22.146	20.684	-0.094121	3.5367	60.607	0.18777	0.42425	0.57575	0.8485	0.9999	False
G0878_8780	G0878	2.7293/8.0913/9.0403/0	7.5412/11.165/5.1218/0	2.0453	2.4893	0.19632	30.045	5.5976	0.18764	0.47221	0.52779	0.94442	0.9999	True
G0085_841	G0085	11.827/11.463/18.081/10.617	21.115/11.165/7.1705/21.441	12.703	13.809	0.11197	11.858	34.766	0.18756	0.56764	0.43236	0.86471	0.9999	True
G0718_7172	G0718	5.4586/2.6971/4.5202/10.617	4.5247/3.9875/4.0974/5.3601	5.1675	4.4623	-0.17518	12.103	14.142	0.18753	0.37247	0.62753	0.74494	0.9999	False
G0164_1632	G0164	5.4586/8.0913/3.6161/8.494	6.033/7.9751/3.0731/5.3601	6.0752	5.3122	-0.16462	5.4474	16.626	0.18712	0.38381	0.61619	0.76762	0.9999	False
G0263_2623	G0263	9.0976/4.7199/2.7121/6.3705	4.5247/5.5826/6.1461/2.6801	5.2293	4.5219	-0.1739	7.6207	14.311	0.18699	0.37357	0.62643	0.74714	0.9999	False
G0586_5857	G0586	16.376/6.7427/16.273/16.988	13.574/7.9751/9.2192/21.441	13.227	12.102	-0.11884	25.128	36.198	0.18697	0.41771	0.58229	0.83542	0.9999	False
G0563_5627	G0563	0/0.67427/1.8081/12.741	0/1.595/1.0244/2.6801	1.0736	0.75316	-0.24218	45.993	2.9382	0.18694	0.21826	0.78174	0.43653	0.9999	False
G0259_2590	G0259	4.5488/3.3714/2.7121/2.1235	3.0165/2.3925/1.0244/5.3601	3.0694	2.5279	-0.20602	1.1008	8.4001	0.18685	0.32869	0.67131	0.65738	0.9999	False
G0666_6656	G0666	2.7293/6.7427/8.1363/2.1235	7.5412/1.595/5.1218/2.6801	4.2393	3.603	-0.1868	9.4035	11.602	0.18681	0.35738	0.64262	0.71475	0.9999	False
G0940_9396	G0940	2.7293/8.0913/5.4242/6.3705	4.5247/6.3801/4.0974/10.72	5.2649	5.9739	0.15469	5.2218	14.409	0.18681	0.53569	0.46431	0.92863	0.9999	True
G0189_1883	G0189	2.7293/19.554/7.2323/29.729	10.558/20.735/7.1705/10.72	10.401	11.396	0.12071	175.41	28.466	0.18649	0.56277	0.43723	0.87446	0.9999	True
G0224_2239	G0224	6.3684/10.114/11.752/8.494	9.0494/6.3801/10.244/16.08	8.9573	9.8806	0.12794	5.356	24.514	0.18649	0.55842	0.44158	0.88316	0.9999	True
G0792_7914	G0792	0/1.3485/0/0	0/0/0/0	0.095089	0	-0.13105	0.53276	0.26023	0.1864	0.098848	0.90115	0.1977	0.9999	False
G0628_6273	G0628	9.0976/4.7199/4.5202/10.617	7.5412/11.165/7.1705/5.3601	6.7449	7.5457	0.14195	9.8608	18.459	0.18639	0.54759	0.45241	0.90482	0.9999	True
G0508_5071	G0508	14.556/6.0684/9.9444/6.3705	13.574/3.19/6.1461/13.4	8.6552	7.7481	-0.14233	16.132	23.687	0.18638	0.40361	0.59639	0.80722	0.9999	False
G0810_8099	G0810	6.3684/6.7427/9.9444/12.741	9.0494/6.3801/11.268/5.3601	8.5923	7.6887	-0.14274	9.1355	23.515	0.18635	0.40329	0.59671	0.80658	0.9999	False
G0633_6326	G0633	22.744/22.925/18.985/25.482	22.624/19.14/21.511/34.841	22.411	23.87	0.087231	7.1819	61.334	0.18632	0.573	0.427	0.85399	0.9999	True
G0199_1982	G0199	0/4.0456/1.8081/6.3705	1.5082/2.3925/4.0974/0	1.4041	1.0389	-0.2377	11.259	3.8427	0.1863	0.24794	0.75206	0.49587	0.9999	False
G0333_3321	G0333	8.1879/3.3714/13.56/4.247	6.033/4.7851/6.1461/5.3601	6.3291	5.5538	-0.16131	22.944	17.321	0.18629	0.38676	0.61324	0.77352	0.9999	False
G0322_3217	G0322	0/1.3485/3.6161/2.1235	1.5082/0.79751/2.0487/0	0.94596	0.64626	-0.24129	3.1911	2.5888	0.18626	0.20483	0.79517	0.40966	0.9999	False
G0661_6609	G0661	10.917/7.417/8.1363/10.617	13.574/15.153/4.0974/5.3601	9.1467	8.2149	-0.13896	3.1035	25.032	0.18623	0.40608	0.59392	0.81216	0.9999	False
G0247_2468	G0247	20.925/11.463/19.889/10.617	9.0494/13.558/18.438/16.08	15.007	13.814	-0.11168	30.227	41.069	0.18606	0.42064	0.57936	0.84128	0.9999	False
G0056_556	G0056	30.932/38.433/47.01/55.211	39.214/34.293/44.047/42.881	41.914	39.922	-0.068563	111.83	114.71	0.18597	0.42621	0.57379	0.85242	0.9999	False
G0468_4671	G0468	3.6391/0/0.90403/0	4.5247/0/0/0	0.34018	0.16078	-0.20733	3.8107	0.93097	0.18593	0.10041	0.89959	0.20082	0.9999	False
G0600_5991	G0600	5.4586/3.3714/6.3282/4.247	7.5412/1.595/4.0974/5.3601	4.7188	4.0508	-0.1792	1.7253	12.914	0.18588	0.36634	0.63366	0.73268	0.9999	False
G0841_8406	G0841	4.5488/8.7655/2.7121/8.494	6.033/3.9875/4.0974/5.3601	5.5178	4.7959	-0.16937	9.4054	15.101	0.18579	0.3779	0.6221	0.7558	0.9999	False
G0127_1263	G0127	28.203/9.4398/8.1363/12.741	19.607/7.1776/10.244/13.4	12.899	11.796	-0.11932	89.624	35.302	0.18569	0.41763	0.58237	0.83526	0.9999	False
G0857_8565	G0857	5.4586/1.3485/5.4242/6.3705	3.0165/1.595/5.1218/5.3601	4.0188	3.4032	-0.1888	5.5695	10.999	0.18564	0.35344	0.64656	0.70687	0.9999	False
G0127_1267	G0127	4.5488/4.0456/1.8081/8.494	4.5247/3.9875/3.0731/2.6801	4.1163	3.4935	-0.18725	8.2281	11.265	0.18555	0.35549	0.64451	0.71098	0.9999	False
G0034_335	G0034	6.3684/6.7427/9.9444/4.247	4.5247/6.3801/9.2192/10.72	6.5303	7.3143	0.14289	5.6469	17.872	0.18545	0.54576	0.45424	0.90848	0.9999	True
G0211_2109	G0211	6.3684/6.7427/9.9444/4.247	12.066/4.7851/6.1461/8.0402	6.5303	7.3142	0.14287	5.6469	17.872	0.18543	0.54575	0.45425	0.9085	0.9999	True
G0101_1002	G0101	2.7293/0.67427/1.8081/2.1235	1.5082/0.79751/5.1218/2.6801	1.646	2.0395	0.20002	0.79067	4.5047	0.1854	0.45395	0.54605	0.9079	0.9999	True
G0030_295	G0030	14.556/17.531/10.848/23.358	19.607/11.165/26.633/8.0402	15.95	14.726	-0.10821	28.451	43.652	0.18539	0.4219	0.5781	0.8438	0.9999	False
G0076_752	G0076	9.0976/6.7427/3.6161/10.617	9.0494/2.3925/6.1461/10.72	6.9757	6.1657	-0.15451	9.702	19.091	0.18539	0.39296	0.60704	0.78592	0.9999	False
G0163_1622	G0163	0/4.0456/4.5202/8.494	3.0165/4.7851/4.0974/0	1.9142	1.4899	-0.22701	19.43	5.2388	0.18538	0.28175	0.71825	0.5635	0.9999	False
G0459_4586	G0459	0.90976/2.0228/0.90403/0	1.5082/2.3925/0/0	0.58111	0.34745	-0.23071	0.87616	1.5904	0.18528	0.15355	0.84645	0.30709	0.9999	False
G0451_4508	G0451	6.3684/5.3942/3.6161/10.617	7.5412/6.3801/4.0974/10.72	6.0337	6.7864	0.14667	9.1256	16.513	0.18523	0.54197	0.45803	0.91607	0.9999	True
G0032_318	G0032	6.3684/2.6971/5.4242/6.3705	7.5412/9.5701/5.1218/2.6801	4.9429	5.6229	0.15631	3.1151	13.527	0.1849	0.53141	0.46859	0.93717	0.9999	True
G0544_5435	G0544	6.3684/12.811/18.985/12.741	7.5412/23.925/14.341/10.72	11.861	12.914	0.11357	27.531	32.46	0.18488	0.56522	0.43478	0.86956	0.9999	True
G0453_4528	G0453	7.2781/4.0456/4.5202/4.247	6.033/4.7851/6.1461/5.3601	4.8785	5.5538	0.15689	2.3264	13.351	0.18482	0.53064	0.46936	0.93872	0.9999	True
G0223_2224	G0223	14.556/23.6/16.273/8.494	12.066/15.153/17.414/10.72	14.769	13.594	-0.11168	39.888	40.418	0.18476	0.42087	0.57913	0.84173	0.9999	False
G0257_2562	G0257	21.834/26.297/19.889/21.235	22.624/20.735/18.438/21.441	22.191	20.752	-0.092432	7.7324	60.732	0.18468	0.42547	0.57453	0.85095	0.9999	False
G0990_9894	G0990	4.5488/5.3942/8.1363/16.988	12.066/5.5826/7.1705/10.72	7.6431	8.4876	0.13449	34.067	20.917	0.18464	0.55204	0.44796	0.89593	0.9999	True
G0168_1676	G0168	6.3684/7.417/11.752/12.741	10.558/7.9751/10.244/5.3601	9.1749	8.2497	-0.13754	10.109	25.109	0.18464	0.40685	0.59315	0.81371	0.9999	False
G0766_7654	G0766	7.2781/4.7199/3.6161/0	0/5.5826/3.0731/2.6801	1.8066	1.3963	-0.22803	14.987	4.9443	0.18454	0.27602	0.72398	0.55205	0.9999	False
G0817_8164	G0817	4.5488/3.3714/3.6161/4.247	3.0165/2.3925/2.0487/8.0402	3.9182	3.3141	-0.18906	0.29869	10.723	0.18447	0.3518	0.6482	0.70359	0.9999	False
G0047_463	G0047	5.4586/5.3942/9.0403/2.1235	9.0494/4.7851/8.1948/2.6801	4.8913	5.5661	0.15644	8.4832	13.386	0.18442	0.53062	0.46938	0.93876	0.9999	True
G0514_5133	G0514	8.1879/6.0684/3.6161/2.1235	4.5247/7.9751/1.0244/5.3601	4.4335	3.7912	-0.1815	7.5908	12.133	0.1844	0.36207	0.63793	0.72414	0.9999	False
G0046_458	G0046	19.105/16.857/17.177/42.47	21.115/18.343/13.317/34.841	22.022	20.595	-0.092343	158.93	60.269	0.18387	0.42575	0.57425	0.8515	0.9999	False
G0890_8896	G0890	20.925/16.857/11.752/14.864	16.591/15.95/19.463/16.08	15.758	16.964	0.10034	14.915	43.124	0.1838	0.56938	0.43062	0.86124	0.9999	True
G0322_3216	G0322	0.90976/4.0456/4.5202/6.3705	3.0165/3.19/2.0487/2.6801	3.2447	2.6975	-0.19909	5.8303	8.8798	0.18361	0.33537	0.66463	0.67074	0.9999	False
G0894_8934	G0894	0.90976/7.417/4.5202/4.247	3.0165/3.9875/2.0487/2.6801	3.4138	2.8535	-0.19585	8.0713	9.3427	0.1833	0.34016	0.65984	0.68033	0.9999	False
G0745_7444	G0745	4.5488/2.0228/5.4242/0	12.066/4.7851/2.0487/0	1.428	1.7904	0.20067	9.3672	3.9081	0.18329	0.44143	0.55857	0.88286	0.9999	True
G0664_6637	G0664	30.022/26.297/20.793/21.235	22.624/20.735/21.511/26.801	24.299	22.805	-0.087843	19.476	66.501	0.18326	0.42647	0.57353	0.85294	0.9999	False
G0752_7514	G0752	5.4586/2.6971/3.6161/2.1235	3.0165/6.3801/1.0244/2.6801	3.2667	2.7187	-0.1983	2.186	8.94	0.18326	0.33615	0.66385	0.6723	0.9999	False
G0673_6727	G0673	3.6391/2.0228/0.90403/10.617	1.5082/3.9875/1.0244/5.3601	2.94	2.4205	-0.20402	21.473	8.0461	0.18317	0.32628	0.67372	0.65256	0.9999	False
G0938_9380	G0938	3.6391/4.0456/9.0403/2.1235	7.5412/2.3925/5.1218/5.3601	4.113	4.7273	0.1637	9.4887	11.256	0.18311	0.51976	0.48024	0.96047	0.9999	True
G0058_578	G0058	12.737/4.7199/7.2323/10.617	12.066/5.5826/8.1948/5.3601	8.2504	7.3804	-0.14249	13.077	22.579	0.18308	0.40272	0.59728	0.80545	0.9999	False
G0226_2258	G0226	8.1879/16.183/9.9444/23.358	15.082/11.963/11.268/10.72	13.254	12.151	-0.11614	49.1	36.271	0.18305	0.41932	0.58068	0.83864	0.9999	False
G0966_9659	G0966	13.646/12.811/13.56/12.741	15.082/11.963/14.341/16.08	13.183	14.283	0.10771	0.23031	36.079	0.18304	0.56651	0.43349	0.86698	0.9999	True
G0332_3315	G0332	13.646/5.3942/11.752/21.235	7.5412/8.7726/14.341/13.4	11.656	10.622	-0.12289	44.98	31.899	0.18297	0.41601	0.58399	0.83202	0.9999	False
G0059_590	G0059	1.8195/6.0684/3.6161/4.247	7.5412/3.9875/1.0244/2.6801	3.6189	3.0434	-0.19199	3.2108	9.9039	0.18287	0.34559	0.65441	0.69118	0.9999	False
G0296_2958	G0296	0/3.3714/0.90403/2.1235	4.5247/1.595/0/2.6801	0.83825	1.115	0.20233	2.9251	2.2941	0.18272	0.39789	0.60211	0.79578	0.9999	True
G0417_4162	G0417	0.90976/4.7199/2.7121/2.1235	3.0165/1.595/4.0974/2.6801	2.2487	2.702	0.18844	2.71	6.1541	0.18272	0.47715	0.52285	0.95431	0.9999	True
G0162_1618	G0162	3.6391/2.0228/6.3282/0	6.033/2.3925/1.0244/0	1.4029	1.045	-0.2327	10.537	3.8395	0.18268	0.24971	0.75029	0.49941	0.9999	False
G0781_7804	G0781	5.4586/11.463/14.465/4.247	6.033/8.7726/8.1948/13.4	7.8869	8.7352	0.13154	25.066	21.584	0.18261	0.5524	0.4476	0.8952	0.9999	True
